Sea,Date,HID,AID,Open,OddsH,OddsA,HSC,ASC,H,A,S_H,PPG_H,PIM_H,FOW_H,HIT_H,TAK_H,GIV_H,BLK_H,S_A,PPG_A,PIM_A,FOW_A,HIT_A,TAK_A,GIV_A,BLK_A
2013,2014-04-04,29,31,2014-04-03,1.26,4.46,2,1,True,False,28,0,6.0,33,20.0,6.0,5.0,12.0,25,1,4.0,20,22.0,5.0,2.0,19.0
2013,2014-04-04,22,13,2014-04-03,1.85,2.1,3,2,True,False,37,0,10.0,34,31.0,12.0,7.0,5.0,31,0,8.0,31,23.0,14.0,0.0,7.0
2013,2014-04-04,16,19,2014-04-03,1.49,2.9,3,2,True,False,26,0,4.0,28,26.0,5.0,7.0,18.0,27,0,2.0,25,30.0,0.0,1.0,18.0
2013,2014-04-05,23,15,2014-04-04,1.44,3.13,5,2,True,False,42,0,11.0,31,29.0,8.0,7.0,11.0,26,1,7.0,21,27.0,8.0,10.0,15.0
2013,2014-04-05,9,1,2014-04-04,1.81,2.15,3,4,False,True,38,1,17.0,32,38.0,12.0,8.0,23.0,29,0,13.0,30,31.0,3.0,8.0,16.0
2013,2014-04-05,21,5,2014-04-04,1.39,3.35,2,5,False,True,29,0,8.0,27,37.0,3.0,4.0,11.0,24,0,6.0,31,30.0,3.0,5.0,14.0
2013,2014-04-05,29,22,2014-04-04,1.51,2.84,0,4,False,True,31,0,99.0,34,24.0,6.0,3.0,9.0,29,2,66.0,29,18.0,3.0,3.0,16.0
2013,2014-04-05,28,8,2014-04-04,1.5,2.85,2,3,False,True,26,1,2.0,41,29.0,7.0,2.0,17.0,26,0,4.0,27,20.0,7.0,7.0,12.0
2013,2014-04-05,6,4,2014-04-04,1.72,2.31,2,5,False,True,29,0,18.0,33,15.0,5.0,7.0,13.0,28,0,6.0,26,14.0,4.0,3.0,8.0
2013,2014-04-05,13,30,2014-04-04,1.46,3.02,2,3,False,True,43,0,16.0,34,18.0,9.0,9.0,13.0,34,0,8.0,27,14.0,5.0,7.0,21.0
2013,2014-04-05,0,12,2014-04-04,1.76,2.24,1,3,False,True,27,0,2.0,34,26.0,11.0,19.0,13.0,23,0,6.0,22,26.0,5.0,7.0,21.0
2013,2014-04-05,27,17,2014-04-04,1.67,2.41,2,4,False,True,25,1,4.0,35,42.0,16.0,15.0,13.0,41,1,8.0,32,31.0,11.0,7.0,12.0
2013,2014-04-06,16,29,2014-04-05,1.76,2.24,4,2,True,False,35,0,13.0,26,23.0,1.0,9.0,8.0,23,1,15.0,31,40.0,3.0,6.0,15.0
2013,2014-04-06,20,4,2014-04-05,2.26,1.75,3,2,True,False,24,0,10.0,37,31.0,9.0,3.0,9.0,37,1,2.0,30,13.0,4.0,2.0,13.0
2013,2014-04-06,7,5,2014-04-05,1.42,3.23,0,3,False,True,35,0,4.0,31,33.0,13.0,19.0,10.0,24,0,6.0,41,28.0,2.0,4.0,21.0
2013,2014-04-06,25,9,2014-04-05,1.54,2.72,4,0,True,False,33,3,25.0,37,40.0,10.0,12.0,13.0,31,0,33.0,20,48.0,6.0,6.0,6.0
2013,2014-04-06,19,18,2014-04-05,2.13,1.83,4,0,True,False,20,0,4.0,31,17.0,10.0,5.0,15.0,20,0,4.0,23,21.0,4.0,2.0,10.0
2013,2014-04-06,15,31,2014-04-05,1.39,3.39,5,2,True,False,37,1,18.0,30,25.0,4.0,11.0,14.0,19,1,8.0,30,26.0,4.0,5.0,20.0
2013,2014-04-06,3,26,2014-04-05,2.13,1.83,2,1,True,False,40,1,6.0,39,28.0,12.0,5.0,12.0,26,1,10.0,29,30.0,6.0,7.0,20.0
2013,2014-04-07,12,2,2014-04-06,1.66,2.42,0,1,False,True,31,0,10.0,31,13.0,4.0,7.0,5.0,22,1,4.0,24,22.0,4.0,5.0,13.0
2013,2014-04-07,22,18,2014-04-06,1.89,2.05,2,3,False,True,41,0,4.0,36,24.0,12.0,5.0,10.0,32,1,10.0,22,34.0,14.0,1.0,12.0
2013,2014-04-07,8,21,2014-04-06,2.52,1.62,4,2,True,False,28,1,35.0,38,16.0,11.0,17.0,25.0,36,1,31.0,31,27.0,8.0,15.0,13.0
2013,2014-04-08,25,28,2014-04-07,1.6,2.55,4,3,True,False,30,0,9.0,32,45.0,11.0,11.0,15.0,32,0,7.0,32,37.0,6.0,6.0,20.0
2013,2014-04-08,13,0,2014-04-07,1.47,3.01,4,1,True,False,36,2,0.0,18,21.0,7.0,3.0,16.0,28,0,6.0,29,14.0,6.0,8.0,24.0
2013,2014-04-08,9,30,2014-04-07,1.79,2.19,1,4,False,True,46,0,17.0,32,27.0,15.0,12.0,8.0,32,1,15.0,34,8.0,7.0,16.0,6.0
2013,2014-04-08,20,15,2014-04-07,2.29,1.73,2,5,False,True,40,0,6.0,34,27.0,7.0,7.0,11.0,27,0,2.0,32,22.0,5.0,3.0,12.0
2013,2014-04-08,3,21,2014-04-07,2.1,1.85,0,3,False,True,18,0,6.0,28,22.0,10.0,10.0,11.0,23,0,10.0,23,17.0,7.0,4.0,22.0
2013,2014-04-08,17,19,2014-04-07,1.84,2.12,0,1,False,True,24,0,6.0,23,21.0,6.0,6.0,13.0,17,0,6.0,27,19.0,2.0,9.0,16.0
2013,2014-04-08,6,27,2014-04-07,1.64,2.47,3,0,True,False,34,1,6.0,39,19.0,12.0,3.0,14.0,28,0,2.0,28,20.0,6.0,3.0,12.0
2013,2014-04-08,31,10,2014-04-07,2.26,1.75,2,4,False,True,27,0,10.0,17,18.0,3.0,5.0,16.0,37,0,6.0,38,7.0,1.0,3.0,10.0
2013,2014-04-09,19,23,2014-04-08,2.31,1.72,4,3,True,False,24,1,10.0,43,11.0,11.0,3.0,22.0,24,2,6.0,25,13.0,5.0,5.0,10.0
2013,2014-04-09,29,1,2014-04-08,1.44,3.11,1,4,False,True,29,0,10.0,42,23.0,4.0,4.0,6.0,22,2,8.0,16,10.0,4.0,5.0,26.0
2013,2014-04-09,8,22,2014-04-08,2.25,1.75,1,4,False,True,23,1,4.0,22,15.0,7.0,10.0,11.0,33,1,6.0,25,14.0,12.0,7.0,17.0
2013,2014-04-09,16,24,2014-04-08,1.57,2.64,3,2,True,False,28,0,0.0,31,19.0,2.0,5.0,7.0,30,0,4.0,29,25.0,2.0,3.0,24.0
2013,2014-04-09,4,5,2014-04-08,1.6,2.57,3,2,True,False,30,0,2.0,27,19.0,12.0,21.0,19.0,29,0,4.0,29,17.0,5.0,5.0,19.0
2013,2014-04-10,13,31,2014-04-09,1.31,3.95,2,1,True,False,30,0,6.0,30,15.0,2.0,11.0,6.0,24,0,10.0,27,22.0,8.0,10.0,21.0
2013,2014-04-10,6,15,2014-04-09,1.8,2.18,4,2,True,False,30,1,6.0,28,16.0,5.0,7.0,16.0,36,1,6.0,29,13.0,2.0,6.0,9.0
2013,2014-04-10,0,1,2014-04-09,1.86,2.09,2,5,False,True,38,0,2.0,36,40.0,14.0,18.0,10.0,21,0,2.0,17,15.0,11.0,10.0,21.0
2013,2014-04-10,21,7,2014-04-09,1.72,2.31,5,2,True,False,30,0,10.0,34,33.0,3.0,9.0,13.0,38,0,6.0,33,25.0,4.0,9.0,15.0
2013,2014-04-10,30,12,2014-04-09,1.73,2.28,2,1,True,False,32,0,4.0,27,28.0,11.0,10.0,14.0,39,0,6.0,20,37.0,9.0,7.0,16.0
2013,2014-04-10,4,25,2014-04-09,1.75,2.25,1,3,False,True,34,1,6.0,30,18.0,9.0,12.0,12.0,25,1,8.0,26,23.0,6.0,8.0,23.0
2013,2014-04-10,18,10,2014-04-09,1.5,2.87,4,3,True,False,24,2,4.0,35,30.0,1.0,7.0,17.0,37,0,8.0,20,24.0,4.0,5.0,15.0
2013,2014-04-10,20,27,2014-04-09,2.04,1.91,4,2,True,False,37,0,11.0,36,19.0,6.0,8.0,7.0,29,0,23.0,28,31.0,1.0,2.0,11.0
2013,2014-04-10,2,26,2014-04-09,2.15,1.82,4,3,True,False,18,0,0.0,21,30.0,15.0,18.0,22.0,44,0,0.0,38,22.0,6.0,8.0,14.0
2013,2014-04-11,6,25,2014-04-10,1.78,2.21,3,2,True,False,22,1,8.0,23,21.0,5.0,9.0,19.0,38,1,8.0,25,24.0,5.0,3.0,7.0
2013,2014-04-11,10,0,2014-04-10,1.56,2.67,1,2,False,True,29,1,2.0,23,17.0,4.0,6.0,8.0,19,1,6.0,27,25.0,1.0,3.0,8.0
2013,2014-04-11,1,16,2014-04-10,2.1,1.85,4,0,True,False,27,1,4.0,27,14.0,15.0,3.0,15.0,34,0,4.0,17,7.0,4.0,7.0,12.0
2013,2014-04-11,12,9,2014-04-10,1.64,2.46,2,3,False,True,27,0,6.0,29,20.0,7.0,8.0,7.0,30,1,2.0,38,29.0,11.0,7.0,7.0
2013,2014-04-11,3,22,2014-04-10,2.0,1.94,2,4,False,True,40,0,12.0,36,20.0,6.0,8.0,13.0,28,1,4.0,30,15.0,8.0,3.0,14.0
2013,2014-04-11,17,23,2014-04-10,2.54,1.61,2,1,True,False,37,0,10.0,34,25.0,12.0,7.0,14.0,33,0,4.0,25,22.0,7.0,7.0,16.0
2013,2014-04-11,19,29,2014-04-10,2.02,1.92,4,2,True,False,15,0,16.0,20,15.0,6.0,2.0,6.0,45,1,18.0,25,16.0,5.0,0.0,6.0
2013,2014-04-11,8,26,2014-04-10,2.44,1.65,0,3,False,True,17,0,6.0,22,31.0,5.0,16.0,20.0,48,0,0.0,28,20.0,12.0,12.0,12.0
2013,2014-04-11,5,28,2014-04-10,1.76,2.24,2,0,True,False,23,1,4.0,36,18.0,7.0,9.0,16.0,29,0,4.0,30,17.0,11.0,6.0,4.0
2013,2014-04-12,30,27,2014-04-11,1.69,2.36,1,0,True,False,37,1,8.0,32,20.0,10.0,9.0,8.0,28,0,6.0,23,25.0,3.0,8.0,25.0
2013,2014-04-12,20,25,2014-04-11,2.3,1.73,2,3,False,True,35,0,23.0,28,19.0,6.0,4.0,11.0,38,2,8.0,26,31.0,8.0,2.0,8.0
2013,2014-04-12,18,15,2014-04-11,1.53,2.76,3,4,False,True,36,0,8.0,29,35.0,3.0,10.0,9.0,21,1,10.0,34,24.0,4.0,5.0,19.0
2013,2014-04-12,23,31,2014-04-11,1.22,5.05,4,1,True,False,30,1,20.0,33,13.0,8.0,5.0,9.0,25,0,41.0,23,25.0,9.0,5.0,16.0
2013,2014-04-12,7,22,2014-04-11,1.66,2.43,5,1,True,False,30,0,4.0,35,24.0,10.0,13.0,11.0,33,0,14.0,31,34.0,7.0,13.0,12.0
2013,2014-04-12,2,17,2014-04-11,1.73,2.29,3,5,False,True,38,2,4.0,28,22.0,11.0,8.0,17.0,27,0,10.0,43,15.0,10.0,8.0,21.0
2013,2014-04-12,4,29,2014-04-11,2.0,1.94,3,0,True,False,40,1,8.0,29,25.0,10.0,10.0,12.0,22,0,14.0,31,39.0,4.0,5.0,15.0
2013,2014-04-13,18,30,2014-04-12,1.44,3.11,2,3,False,True,28,1,15.0,34,25.0,3.0,8.0,12.0,33,2,13.0,32,24.0,2.0,5.0,7.0
2013,2014-04-13,1,6,2014-04-12,1.75,2.26,0,1,False,True,18,0,2.0,25,20.0,6.0,7.0,17.0,32,0,2.0,22,9.0,7.0,5.0,13.0
2013,2014-04-13,31,9,2014-04-12,2.03,1.91,3,4,False,True,39,0,21.0,34,17.0,4.0,6.0,16.0,25,1,21.0,31,23.0,6.0,7.0,10.0
2013,2014-04-13,15,0,2014-04-12,1.51,2.82,5,6,False,True,44,1,19.0,23,17.0,7.0,9.0,19.0,38,1,6.0,38,13.0,8.0,9.0,17.0
2013,2014-04-13,12,23,2014-04-12,2.5,1.63,3,2,True,False,31,1,6.0,29,10.0,9.0,12.0,4.0,18,2,6.0,20,15.0,10.0,6.0,9.0
2013,2014-04-13,8,3,2014-04-12,1.94,2.0,5,2,True,False,22,1,6.0,26,12.0,8.0,19.0,23.0,42,0,12.0,25,12.0,7.0,12.0,15.0
2013,2014-04-13,26,21,2014-04-12,1.76,2.23,3,4,False,True,30,0,8.0,29,35.0,7.0,13.0,12.0,24,0,8.0,35,21.0,2.0,8.0,20.0
2013,2014-04-13,5,16,2014-04-12,2.22,1.77,7,5,True,False,33,0,4.0,37,21.0,3.0,6.0,15.0,25,0,4.0,26,11.0,14.0,10.0,9.0
2013,2014-04-13,29,10,2014-04-12,1.52,2.8,0,3,False,True,23,0,8.0,31,26.0,5.0,3.0,10.0,21,0,6.0,24,14.0,8.0,4.0,12.0
2013,2014-04-13,28,7,2014-04-12,2.13,1.83,2,3,False,True,32,0,6.0,30,24.0,5.0,4.0,12.0,32,1,2.0,29,23.0,6.0,2.0,18.0
2013,2014-04-14,28,4,2014-04-13,1.88,2.07,2,1,True,False,31,0,6.0,32,19.0,6.0,4.0,8.0,17,1,18.0,22,10.0,5.0,3.0,10.0
2013,2014-04-14,3,2,2014-04-13,1.73,2.28,5,1,True,False,23,2,14.0,26,14.0,3.0,8.0,13.0,22,0,19.0,18,15.0,6.0,10.0,23.0
2013,2014-04-14,21,22,2014-04-13,1.6,2.57,3,2,True,False,36,0,2.0,32,16.0,3.0,10.0,16.0,31,0,4.0,30,24.0,4.0,8.0,7.0
2013,2014-04-14,19,5,2014-04-13,1.61,2.54,3,7,False,True,29,1,14.0,26,16.0,7.0,2.0,10.0,33,2,20.0,44,10.0,3.0,1.0,15.0
2014,2014-10-08,23,15,2014-10-07,0.0,0.0,2,1,True,False,33,1,15.0,36,23.0,7.0,6.0,15.0,20,0,11.0,25,26.0,9.0,8.0,15.0
2014,2014-10-08,27,24,2014-10-07,0.0,0.0,3,4,False,True,27,1,4.0,26,35.0,10.0,11.0,11.0,32,0,6.0,37,21.0,9.0,9.0,20.0
2014,2014-10-09,15,12,2014-10-08,0.0,0.0,4,6,False,True,39,2,6.0,32,30.0,5.0,6.0,14.0,26,0,10.0,24,36.0,5.0,4.0,14.0
2014,2014-10-09,1,24,2014-10-08,0.0,0.0,1,2,False,True,30,0,19.0,34,30.0,4.0,4.0,16.0,24,0,19.0,39,29.0,5.0,5.0,20.0
2014,2014-10-09,10,23,2014-10-08,0.0,0.0,2,1,True,False,24,1,10.0,31,22.0,7.0,6.0,6.0,17,0,10.0,25,18.0,1.0,8.0,13.0
2014,2014-10-09,18,21,2014-10-08,0.0,0.0,6,4,True,False,39,1,15.0,38,34.0,7.0,7.0,9.0,29,3,13.0,34,33.0,5.0,5.0,11.0
2014,2014-10-09,6,20,2014-10-08,0.0,0.0,3,2,True,False,32,3,10.0,36,28.0,9.0,8.0,10.0,21,0,20.0,31,21.0,10.0,5.0,13.0
2014,2014-10-09,31,25,2014-10-08,0.0,0.0,1,3,False,True,22,0,10.0,29,16.0,6.0,4.0,22.0,40,1,4.0,28,15.0,3.0,2.0,6.0
2014,2014-10-09,2,3,2014-10-08,0.0,0.0,2,4,False,True,25,0,10.0,43,32.0,7.0,8.0,11.0,33,1,12.0,27,16.0,4.0,7.0,13.0
2014,2014-10-09,26,7,2014-10-08,0.0,0.0,0,4,False,True,34,0,13.0,29,30.0,4.0,12.0,13.0,30,1,15.0,42,22.0,2.0,9.0,15.0
2014,2014-10-10,28,17,2014-10-09,0.0,0.0,2,6,False,True,28,0,21.0,33,23.0,7.0,9.0,8.0,27,0,17.0,22,13.0,4.0,5.0,16.0
2014,2014-10-10,0,9,2014-10-09,0.0,0.0,3,5,False,True,24,2,6.0,33,25.0,5.0,4.0,14.0,26,2,10.0,26,32.0,5.0,2.0,13.0
2014,2014-10-10,5,30,2014-10-09,0.0,0.0,3,2,True,False,37,1,10.0,36,23.0,11.0,8.0,12.0,20,1,8.0,28,23.0,6.0,4.0,10.0
2014,2014-10-10,8,2,2014-10-09,0.0,0.0,2,5,False,True,40,2,4.0,39,18.0,8.0,6.0,6.0,26,1,6.0,27,21.0,5.0,13.0,18.0
2014,2014-10-10,19,22,2014-10-09,0.0,0.0,5,0,True,False,48,0,12.0,32,13.0,10.0,3.0,6.0,16,0,8.0,23,20.0,4.0,6.0,9.0
2014,2014-10-10,4,16,2014-10-09,0.0,0.0,2,3,False,True,34,1,12.0,36,25.0,14.0,9.0,26.0,26,1,14.0,30,12.0,8.0,10.0,16.0
2014,2014-10-10,29,13,2014-10-09,0.0,0.0,2,3,False,True,25,0,15.0,31,18.0,4.0,2.0,12.0,25,0,19.0,25,21.0,5.0,1.0,18.0
2014,2014-10-11,10,21,2014-10-10,0.0,0.0,2,3,False,True,29,0,8.0,23,26.0,0.0,9.0,13.0,26,0,6.0,28,19.0,2.0,4.0,16.0
2014,2014-10-11,29,2,2014-10-10,0.0,0.0,4,1,True,False,39,2,21.0,44,14.0,1.0,2.0,15.0,24,1,19.0,36,25.0,5.0,1.0,15.0
2014,2014-10-11,23,1,2014-10-10,0.0,0.0,0,4,False,True,29,0,25.0,34,28.0,6.0,12.0,9.0,21,2,15.0,19,23.0,7.0,8.0,14.0
2014,2014-10-11,27,18,2014-10-10,0.0,0.0,2,5,False,True,25,2,15.0,35,34.0,11.0,7.0,16.0,41,3,17.0,34,35.0,10.0,10.0,11.0
2014,2014-10-11,20,12,2014-10-10,0.0,0.0,1,5,False,True,29,1,13.0,27,27.0,4.0,3.0,5.0,24,2,23.0,25,25.0,0.0,3.0,10.0
2014,2014-10-11,6,30,2014-10-10,0.0,0.0,2,3,False,True,40,1,8.0,32,27.0,8.0,9.0,15.0,34,0,8.0,29,22.0,6.0,7.0,10.0
2014,2014-10-11,9,0,2014-10-10,0.0,0.0,4,3,True,False,31,2,15.0,31,25.0,9.0,5.0,15.0,24,2,29.0,25,25.0,7.0,5.0,10.0
2014,2014-10-11,25,13,2014-10-10,0.0,0.0,5,2,True,False,24,0,13.0,31,29.0,6.0,4.0,10.0,26,0,25.0,30,28.0,5.0,3.0,13.0
2014,2014-10-11,15,24,2014-10-10,0.0,0.0,3,4,False,True,32,1,6.0,26,28.0,3.0,12.0,32.0,38,0,12.0,27,30.0,3.0,7.0,24.0
2014,2014-10-12,13,27,2014-10-11,0.0,0.0,3,6,False,True,38,0,8.0,29,16.0,6.0,16.0,13.0,36,2,4.0,37,23.0,2.0,8.0,14.0
2014,2014-10-12,7,17,2014-10-11,0.0,0.0,3,0,True,False,26,0,6.0,30,23.0,8.0,18.0,16.0,30,0,28.0,29,31.0,5.0,5.0,14.0
2014,2014-10-12,3,8,2014-10-11,0.0,0.0,5,4,True,False,43,2,11.0,41,30.0,5.0,7.0,10.0,29,1,19.0,34,23.0,10.0,8.0,12.0
2014,2014-10-12,16,31,2014-10-11,0.0,0.0,6,2,True,False,47,1,8.0,28,21.0,5.0,9.0,5.0,23,0,8.0,20,32.0,4.0,7.0,17.0
2014,2014-10-12,28,26,2014-10-11,0.0,0.0,3,2,True,False,40,2,12.0,32,30.0,13.0,4.0,22.0,26,0,14.0,38,32.0,1.0,2.0,10.0
2014,2014-10-12,5,4,2014-10-11,0.0,0.0,4,1,True,False,33,0,9.0,29,17.0,9.0,8.0,14.0,18,0,23.0,29,13.0,8.0,6.0,17.0
2014,2014-10-12,22,19,2014-10-11,0.0,0.0,0,3,False,True,30,0,27.0,34,31.0,11.0,8.0,14.0,34,0,12.0,30,14.0,12.0,4.0,21.0
2014,2014-10-13,26,17,2014-10-12,0.0,0.0,4,1,True,False,31,0,18.0,30,31.0,7.0,13.0,8.0,30,0,30.0,37,40.0,3.0,9.0,10.0
2014,2014-10-13,23,22,2014-10-12,0.0,0.0,1,2,False,True,28,1,11.0,32,16.0,8.0,5.0,9.0,30,0,7.0,29,19.0,9.0,9.0,12.0
2014,2014-10-13,31,21,2014-10-12,0.0,0.0,1,5,False,True,12,0,19.0,21,17.0,3.0,6.0,15.0,44,1,13.0,45,21.0,1.0,3.0,17.0
2014,2014-10-13,6,24,2014-10-12,0.0,0.0,7,1,True,False,41,2,12.0,30,22.0,5.0,7.0,18.0,17,0,12.0,41,17.0,3.0,5.0,9.0
2014,2014-10-13,20,30,2014-10-12,0.0,0.0,0,1,False,True,30,0,12.0,32,42.0,8.0,6.0,9.0,23,1,8.0,36,35.0,11.0,4.0,13.0
2014,2014-10-14,25,4,2014-10-13,0.0,0.0,2,4,False,True,35,1,7.0,42,27.0,9.0,4.0,13.0,35,0,11.0,32,20.0,1.0,0.0,11.0
2014,2014-10-14,13,9,2014-10-13,0.0,0.0,3,6,False,True,43,0,8.0,32,25.0,12.0,6.0,9.0,27,1,8.0,29,26.0,3.0,9.0,20.0
2014,2014-10-14,1,7,2014-10-13,0.0,0.0,5,6,False,True,34,2,6.0,32,26.0,12.0,6.0,24.0,23,1,8.0,33,13.0,2.0,5.0,24.0
2014,2014-10-14,27,22,2014-10-13,0.0,0.0,3,2,True,False,40,0,6.0,35,37.0,13.0,9.0,16.0,24,0,12.0,25,35.0,8.0,7.0,19.0
2014,2014-10-14,0,31,2014-10-13,0.0,0.0,3,4,False,True,25,0,4.0,41,24.0,11.0,5.0,10.0,26,0,6.0,19,34.0,6.0,5.0,17.0
2014,2014-10-14,6,12,2014-10-13,0.0,0.0,1,2,False,True,27,0,8.0,24,15.0,7.0,5.0,8.0,25,1,8.0,26,22.0,6.0,9.0,14.0
2014,2014-10-14,15,21,2014-10-13,0.0,0.0,3,4,False,True,42,2,4.0,30,30.0,5.0,8.0,12.0,28,0,8.0,30,43.0,4.0,9.0,23.0
2014,2014-10-15,5,2,2014-10-14,0.0,0.0,2,3,False,True,21,0,8.0,35,17.0,7.0,9.0,22.0,28,1,6.0,47,14.0,3.0,3.0,14.0
2014,2014-10-15,26,8,2014-10-14,0.0,0.0,6,1,True,False,26,1,11.0,33,38.0,3.0,10.0,12.0,32,0,11.0,25,28.0,2.0,3.0,6.0
2014,2014-10-16,16,2,2014-10-15,0.0,0.0,1,2,False,True,50,1,2.0,35,14.0,8.0,9.0,11.0,18,0,14.0,27,17.0,3.0,3.0,30.0
2014,2014-10-16,10,23,2014-10-15,0.0,0.0,2,3,False,True,20,1,6.0,29,19.0,6.0,6.0,17.0,39,0,10.0,32,27.0,4.0,6.0,12.0
2014,2014-10-16,9,7,2014-10-15,0.0,0.0,4,3,True,False,45,1,2.0,35,32.0,9.0,9.0,24.0,23,1,4.0,38,20.0,4.0,6.0,16.0
2014,2014-10-16,28,8,2014-10-15,0.0,0.0,7,4,True,False,30,1,11.0,36,28.0,10.0,8.0,17.0,27,0,15.0,32,24.0,4.0,1.0,12.0
2014,2014-10-16,1,12,2014-10-15,0.0,0.0,6,2,True,False,33,1,6.0,32,22.0,8.0,5.0,18.0,28,0,10.0,37,22.0,4.0,3.0,13.0
2014,2014-10-16,13,0,2014-10-15,0.0,0.0,2,1,True,False,34,0,8.0,23,26.0,11.0,20.0,8.0,30,0,12.0,44,20.0,9.0,6.0,22.0
2014,2014-10-16,30,22,2014-10-15,0.0,0.0,5,3,True,False,28,1,17.0,36,28.0,11.0,8.0,12.0,31,1,21.0,29,28.0,3.0,9.0,20.0
2014,2014-10-16,18,4,2014-10-15,0.0,0.0,2,3,False,True,29,2,8.0,32,33.0,8.0,7.0,15.0,28,1,8.0,28,12.0,4.0,5.0,17.0
2014,2014-10-17,25,2,2014-10-16,0.0,0.0,3,2,True,False,26,1,13.0,43,16.0,7.0,7.0,16.0,31,0,15.0,25,24.0,4.0,4.0,15.0
2014,2014-10-17,27,10,2014-10-16,0.0,0.0,1,4,False,True,24,0,12.0,24,23.0,4.0,5.0,19.0,35,0,6.0,34,22.0,12.0,7.0,8.0
2014,2014-10-17,26,29,2014-10-16,0.0,0.0,1,0,True,False,18,0,6.0,33,34.0,3.0,22.0,18.0,43,0,10.0,41,23.0,2.0,9.0,12.0
2014,2014-10-17,31,20,2014-10-16,0.0,0.0,0,1,False,True,26,0,12.0,27,27.0,6.0,9.0,17.0,35,0,12.0,30,19.0,7.0,9.0,10.0
2014,2014-10-18,10,27,2014-10-17,0.0,0.0,1,0,True,False,32,0,12.0,46,24.0,4.0,13.0,10.0,30,0,10.0,31,28.0,5.0,4.0,6.0
2014,2014-10-18,18,9,2014-10-17,0.0,0.0,3,1,True,False,38,2,25.0,34,28.0,7.0,6.0,17.0,35,0,27.0,29,36.0,1.0,8.0,11.0
2014,2014-10-18,12,7,2014-10-17,0.0,0.0,2,4,False,True,37,0,13.0,33,10.0,1.0,9.0,8.0,32,2,11.0,38,6.0,9.0,2.0,8.0
2014,2014-10-18,31,23,2014-10-17,0.0,0.0,0,4,False,True,32,0,11.0,30,13.0,4.0,5.0,19.0,36,0,19.0,32,13.0,4.0,4.0,22.0
2014,2014-10-18,1,20,2014-10-17,0.0,0.0,2,1,True,False,28,0,10.0,41,31.0,4.0,11.0,14.0,21,1,4.0,22,30.0,6.0,10.0,17.0
2014,2014-10-18,21,19,2014-10-17,0.0,0.0,2,1,True,False,26,0,13.0,28,25.0,5.0,10.0,12.0,28,0,25.0,36,21.0,2.0,7.0,10.0
2014,2014-10-18,8,3,2014-10-17,0.0,0.0,0,2,False,True,28,0,6.0,37,22.0,10.0,18.0,17.0,30,0,8.0,31,19.0,13.0,11.0,19.0
2014,2014-10-18,17,5,2014-10-17,0.0,0.0,0,2,False,True,31,0,12.0,26,26.0,1.0,8.0,14.0,27,0,10.0,27,23.0,4.0,7.0,14.0
2014,2014-10-18,30,25,2014-10-17,0.0,0.0,3,2,True,False,35,0,10.0,29,26.0,11.0,10.0,14.0,40,0,8.0,33,16.0,5.0,10.0,11.0
2014,2014-10-19,17,2,2014-10-18,0.0,0.0,1,4,False,True,35,0,6.0,35,24.0,3.0,7.0,9.0,29,1,6.0,28,18.0,0.0,10.0,22.0
2014,2014-10-19,4,15,2014-10-18,0.0,0.0,5,6,False,True,23,2,10.0,27,25.0,8.0,13.0,25.0,37,2,2.0,42,20.0,5.0,5.0,9.0
2014,2014-10-19,16,5,2014-10-18,0.0,0.0,2,1,True,False,37,0,8.0,22,27.0,6.0,9.0,17.0,20,1,10.0,28,31.0,4.0,3.0,17.0
2014,2014-10-19,28,29,2014-10-18,0.0,0.0,1,6,False,True,25,1,15.0,35,36.0,5.0,11.0,14.0,36,4,15.0,30,32.0,6.0,4.0,15.0
2014,2014-10-19,3,6,2014-10-18,0.0,0.0,2,4,False,True,32,1,14.0,30,11.0,3.0,6.0,9.0,24,1,14.0,35,20.0,6.0,7.0,18.0
2014,2014-10-19,26,19,2014-10-18,0.0,0.0,2,1,True,False,16,1,23.0,37,37.0,3.0,12.0,12.0,41,0,9.0,28,23.0,2.0,0.0,7.0
2014,2014-10-19,13,7,2014-10-18,0.0,0.0,4,0,True,False,29,0,13.0,41,35.0,8.0,12.0,15.0,33,0,9.0,21,25.0,2.0,8.0,13.0
2014,2014-10-20,21,29,2014-10-19,1.67,2.41,3,0,True,False,25,2,4.0,38,27.0,4.0,7.0,14.0,28,0,6.0,23,24.0,1.0,6.0,11.0
2014,2014-10-21,12,13,2014-10-20,1.9,2.05,3,4,False,True,31,3,6.0,33,8.0,5.0,6.0,8.0,25,2,10.0,27,9.0,10.0,1.0,11.0
2014,2014-10-21,23,7,2014-10-20,1.67,2.41,5,3,True,False,33,2,6.0,34,16.0,6.0,11.0,16.0,34,1,6.0,35,24.0,6.0,7.0,16.0
2014,2014-10-21,9,27,2014-10-20,1.67,2.4,2,5,False,True,36,1,20.0,24,23.0,7.0,1.0,12.0,28,0,14.0,37,24.0,11.0,6.0,11.0
2014,2014-10-21,8,6,2014-10-20,2.1,1.85,3,2,True,False,23,0,6.0,21,15.0,9.0,14.0,14.0,24,0,6.0,32,9.0,8.0,6.0,11.0
2014,2014-10-22,5,28,2014-10-21,1.65,2.44,4,3,True,False,26,0,10.0,32,18.0,6.0,10.0,17.0,36,2,8.0,39,16.0,7.0,4.0,16.0
